TimeStamp,BYA_PLC_GE3010C_ExhaustTemp_LB,BYA_PLC_TT3201_PV,CLUSTER,OVER_BY,HEALTH
2024-03-03 03:00:00+07:00,857.78,112.27,1,0.2,97.18
2024-03-03 04:00:00+07:00,856.06,115.18,1,0,100
2024-03-03 05:00:00+07:00,856.69,115.59,1,0,100
2024-03-03 06:00:00+07:00,859.02,116.36,1,0.15,97.88
2024-03-03 07:00:00+07:00,859.44,117.4,1,0.16,97.74
2024-03-03 08:00:00+07:00,858.72,118.99,1,0.05,99.29
2024-03-03 09:00:00+07:00,861.15,120.61,1,0.28,96.08
2024-03-03 10:00:00+07:00,861.57,120.51,1,0.33,95.4
2024-03-03 11:00:00+07:00,865.8,122.32,1,0.82,88.95
2024-03-03 12:00:00+07:00,863.35,120.12,1,0.54,92.58
2024-03-03 13:00:00+07:00,861.17,119.45,1,0.3,95.8
2024-03-03 14:00:00+07:00,862.27,117.87,1,0.46,93.64
2024-03-03 15:00:00+07:00,863.97,119.96,1,0.62,91.52
2024-03-03 16:00:00+07:00,869.17,117.56,1,1.41,81.76
2024-03-03 17:00:00+07:00,856.91,103.37,1,0.83,88.82
2024-03-03 18:00:00+07:00,854.18,105.24,1,0.35,95.12
2024-03-03 19:00:00+07:00,853.28,105.27,1,0.26,96.35
2024-03-03 21:00:00+07:00,853.46,108.7,1,0,100
2024-03-03 22:00:00+07:00,852.94,106.5,1,0.12,98.3
2024-03-03 23:00:00+07:00,853.07,103.47,1,0.41,94.31
2024-03-04 00:00:00+07:00,852.08,103.84,1,0.28,96.08
2024-03-04 01:00:00+07:00,852.1,103.36,1,0.33,95.4
2024-03-04 02:00:00+07:00,851.69,102.42,1,0.39,94.58
2024-03-04 03:00:00+07:00,851.98,103.09,1,0.34,95.26
2024-03-04 04:00:00+07:00,852.99,107.29,1,0.06,99.15
2024-03-04 05:00:00+07:00,853,106.99,1,0.08,98.86
2024-03-04 06:00:00+07:00,853.73,108.37,1,0.04,99.43
2024-03-04 07:00:00+07:00,854.47,113.17,1,0,100
2024-03-04 08:00:00+07:00,852.87,111.93,1,0,100
2024-03-04 09:00:00+07:00,852.67,112.24,1,0,100
2024-03-04 10:00:00+07:00,856.93,113.93,1,0.03,99.57
2024-03-04 11:00:00+07:00,858.23,111.83,1,0.27,96.22
2024-03-04 13:00:00+07:00,859.18,110.25,1,0.48,93.37
2024-03-04 14:00:00+07:00,861.79,110.54,1,0.77,89.58
2024-03-04 15:00:00+07:00,860.97,110.98,1,0.64,91.26
2024-03-04 16:00:00+07:00,860.86,109.03,1,0.77,89.58
2024-03-04 17:00:00+07:00,861.09,109.73,1,0.75,89.84
2024-03-04 18:00:00+07:00,857.11,107.33,1,0.47,93.51
2024-03-04 19:00:00+07:00,855.46,107.65,1,0.27,96.22
2024-03-04 21:00:00+07:00,855.1,108.29,1,0.18,97.46
2024-03-04 22:00:00+07:00,854.29,106.86,1,0.21,97.04
2024-03-04 23:00:00+07:00,854.56,108.82,1,0.09,98.72
2024-03-05 00:00:00+07:00,854.81,111.02,1,0,100
2024-03-05 01:00:00+07:00,854.87,111.75,1,0,100
2024-03-05 02:00:00+07:00,855.35,114.15,1,0,100
2024-03-05 03:00:00+07:00,856.26,114.67,1,0,100
2024-03-05 04:00:00+07:00,857.28,116.97,1,0,100
2024-03-05 05:00:00+07:00,856.3,118.26,1,0,100
2024-03-05 06:00:00+07:00,855.6,117.45,1,0,100
2024-03-05 07:00:00+07:00,856.61,118.21,1,0,100
2024-03-05 08:00:00+07:00,857.36,117.21,1,0,100
2024-03-05 09:00:00+07:00,858.84,116.51,1,0.12,98.3
2024-03-05 10:00:00+07:00,861.55,118.27,1,0.37,94.85
2024-03-05 11:00:00+07:00,861.87,117.9,1,0.42,94.18
2024-03-05 12:00:00+07:00,861.99,119.74,1,0.39,94.58
2024-03-05 13:00:00+07:00,862.91,120.23,1,0.49,93.24
2024-03-05 14:00:00+07:00,864.9,120.83,1,0.72,90.23
2024-03-05 15:00:00+07:00,867.57,120.94,1,1.07,85.83
2024-03-05 16:00:00+07:00,865.5,120.42,1,0.81,89.07
2024-03-05 17:00:00+07:00,863.87,118.81,1,0.63,91.39
2024-03-05 18:00:00+07:00,860.36,114.23,1,0.38,94.72
2024-03-05 19:00:00+07:00,858.68,111.95,1,0.31,95.67
2024-03-05 20:00:00+07:00,857.31,109.6,1,0.31,95.67
2024-03-05 23:00:00+07:00,856.12,110.81,1,0.11,98.44
2024-03-06 00:00:00+07:00,855.8,110.19,1,0.12,98.3
2024-03-06 01:00:00+07:00,855.88,109.22,1,0.19,97.32
2024-03-06 02:00:00+07:00,856.24,112.51,1,0.03,99.57
2024-03-06 03:00:00+07:00,855.33,112.7,1,0,100
2024-03-06 04:00:00+07:00,856.25,111.83,1,0.06,99.15
2024-03-06 06:00:00+07:00,858.83,114.37,1,0.2,97.18
2024-03-06 07:00:00+07:00,857.82,114.36,1,0.1,98.58
2024-03-06 08:00:00+07:00,858.67,113.38,1,0.23,96.77
2024-03-06 09:00:00+07:00,863.73,117.14,1,0.67,90.87
2024-03-06 10:00:00+07:00,867.27,120.5,1,1.04,86.19
2024-03-06 11:00:00+07:00,864.14,119.48,1,0.65,91.13
2024-03-06 12:00:00+07:00,862.8,120.08,1,0.48,93.37
2024-03-06 13:00:00+07:00,859.72,119.56,1,0.15,97.88
2024-03-06 14:00:00+07:00,862.87,119.9,1,0.49,93.24
2024-03-06 15:00:00+07:00,860.76,118.21,1,0.28,96.08
2024-03-06 16:00:00+07:00,861.64,117.62,1,0.4,94.45
2024-03-06 17:00:00+07:00,861.77,115.98,1,0.47,93.51
2024-03-06 18:00:00+07:00,859.17,113.03,1,0.31,95.67
2024-03-06 19:00:00+07:00,859.59,113.12,1,0.35,95.12
2024-03-06 20:00:00+07:00,859.37,114.34,1,0.26,96.35
2024-03-06 21:00:00+07:00,858.78,112.48,1,0.29,95.94
2024-03-06 23:00:00+07:00,859.5,108.74,1,0.63,91.39
2024-03-07 00:00:00+07:00,858.71,110.07,1,0.44,93.91
2024-03-07 01:00:00+07:00,856.24,110.49,1,0.14,98.02
2024-03-07 02:00:00+07:00,858.18,110.22,1,0.37,94.85
2024-03-07 03:00:00+07:00,859.13,111.48,1,0.39,94.58
2024-03-07 04:00:00+07:00,860.13,113.97,1,0.37,94.85
2024-03-07 05:00:00+07:00,859.67,115.31,1,0.25,96.49
2024-03-07 06:00:00+07:00,859.83,115.33,1,0.27,96.22
2024-03-07 07:00:00+07:00,863.15,118.72,1,0.55,92.44
2024-03-07 08:00:00+07:00,865.63,113.81,1,1.08,85.7
2024-03-07 09:00:00+07:00,865.5,114.59,1,1.01,86.56
2024-03-07 10:00:00+07:00,868.08,113.52,1,1.45,81.29
2024-03-07 11:00:00+07:00,868.82,113.58,1,1.56,80.02
2024-03-07 12:00:00+07:00,867.92,118.02,1,1.2,84.25
2024-03-07 13:00:00+07:00,866.38,116.34,1,1.05,86.07
2024-03-07 14:00:00+07:00,866.51,115.14,1,1.13,85.09
2024-03-07 15:00:00+07:00,866.28,116.33,1,1.04,86.19
2024-03-07 16:00:00+07:00,865.73,116.09,1,0.97,87.06
2024-03-07 17:00:00+07:00,866.25,117.28,1,0.99,86.81
2024-03-07 18:00:00+07:00,859.24,116.71,1,0.16,97.74
2024-03-07 19:00:00+07:00,857.89,113.63,1,0.14,98.02
2024-03-07 20:00:00+07:00,862.55,114.81,1,0.61,91.65
2024-03-07 21:00:00+07:00,861.36,110,1,0.76,89.71
2024-03-07 22:00:00+07:00,862.1,107.09,1,1.1,85.46
2024-03-07 23:00:00+07:00,863.33,106.99,1,1.28,83.29
2024-03-08 00:00:00+07:00,864.38,106.78,1,1.45,81.29
2024-03-08 01:00:00+07:00,860.4,107.85,1,0.81,89.07
2024-03-08 02:00:00+07:00,859.24,109.57,1,0.53,92.71
2024-03-08 03:00:00+07:00,858.93,108.79,1,0.56,92.31
2024-03-08 04:00:00+07:00,860.03,112.22,1,0.45,93.77
2024-03-08 05:00:00+07:00,859.98,113.56,1,0.37,94.85
2024-03-08 06:00:00+07:00,860.7,112.24,1,0.53,92.71
2024-03-08 07:00:00+07:00,860.9,110.81,1,0.64,91.26
2024-03-08 08:00:00+07:00,861.28,109.39,1,0.8,89.2
2024-03-08 09:00:00+07:00,866.17,105.16,1,1.89,76.34
2024-03-08 10:00:00+07:00,866.83,104.93,1,2.02,74.93
2024-03-08 11:00:00+07:00,870.2,102.77,1,2.86,66.46
2024-03-08 12:00:00+07:00,867.89,104.42,1,2.26,72.41
2024-03-08 13:00:00+07:00,868,104.84,1,2.23,72.72
2024-03-08 14:00:00+07:00,867.52,106.26,1,1.99,75.26
2024-03-08 15:00:00+07:00,864.98,105.36,1,1.69,78.55
2024-03-08 16:00:00+07:00,864.63,107.63,1,1.4,81.87
2024-03-08 17:00:00+07:00,864.31,106.76,1,1.44,81.41
2024-03-08 18:00:00+07:00,861.18,107.5,1,0.94,87.43
2024-03-08 19:00:00+07:00,860.92,107.87,1,0.88,88.19
2024-03-08 20:00:00+07:00,860.53,105.9,1,1.01,86.56
2024-03-08 21:00:00+07:00,859.32,105.38,1,0.91,87.81
2024-04-05 10:00:00+07:00,873.87,110.39,1,2.68,68.19
2024-04-05 11:00:00+07:00,872.95,110.76,1,2.48,70.17
2024-04-05 12:00:00+07:00,873.82,112.11,1,2.52,69.77
2024-04-05 13:00:00+07:00,874.29,114.08,1,2.46,70.37
2024-04-05 14:00:00+07:00,876.26,114.17,1,2.82,66.84
2024-04-05 16:00:00+07:00,876.17,102.06,1,4.13,55.43
2024-04-05 17:00:00+07:00,875.24,100.19,1,4.22,54.72
2024-04-05 18:00:00+07:00,874.36,99.76,1,4.1,55.67
2024-04-05 19:00:00+07:00,875.35,99.56,1,4.34,53.79
2024-04-05 20:00:00+07:00,874.72,100.35,1,4.09,55.75
2024-04-05 21:00:00+07:00,875.94,97.15,1,4.87,49.87
2024-04-05 22:00:00+07:00,874.87,92.63,1,5.49,45.64
2024-04-06 00:00:00+07:00,872.32,88.03,1,5.92,42.93
2024-04-06 01:00:00+07:00,871.54,87.7,1,5.83,43.48
2024-04-06 02:00:00+07:00,871.9,87.53,1,5.94,42.8
2024-04-06 03:00:00+07:00,873.28,87.83,1,6.17,41.42
2024-04-06 05:00:00+07:00,872.59,91.07,1,5.32,46.77
2024-04-06 06:00:00+07:00,870.99,93.24,1,4.56,52.13
2024-04-06 07:00:00+07:00,872.4,95.42,1,4.44,53.03
2024-04-06 08:00:00+07:00,873.87,97.72,1,4.34,53.79
2024-04-06 09:00:00+07:00,877.03,101.18,1,4.45,52.96
2024-04-06 10:00:00+07:00,877.56,103.1,1,4.28,54.26
2024-04-06 11:00:00+07:00,880.56,101.99,1,5.11,48.19
2024-04-06 13:00:00+07:00,879.27,102.26,1,4.78,50.52
2024-04-06 14:00:00+07:00,879.11,102.12,1,4.76,50.66
2024-04-06 15:00:00+07:00,878.4,101.74,1,4.66,51.39
2024-04-06 16:00:00+07:00,877.75,100.67,1,4.68,51.24
2024-04-06 17:00:00+07:00,875.98,100.24,1,4.37,53.56
2024-04-06 18:00:00+07:00,871.91,99.12,1,3.71,58.86
2024-04-06 19:00:00+07:00,871.13,97.09,1,3.89,57.37
2024-04-06 20:00:00+07:00,872.19,96.73,1,4.16,55.2
2024-04-06 21:00:00+07:00,871.16,95.57,1,4.16,55.2
2024-04-06 22:00:00+07:00,871.92,94.92,1,4.43,53.11
2024-04-06 23:00:00+07:00,871.3,92.78,1,4.71,51.02
2024-04-07 00:00:00+07:00,871.54,91.82,1,4.95,49.31
2024-04-07 01:00:00+07:00,871.32,89.75,1,5.33,46.7
2024-04-07 02:00:00+07:00,870.81,89.69,1,5.24,47.3
2024-04-07 03:00:00+07:00,870.52,90.24,1,5.07,48.47
2024-04-07 04:00:00+07:00,869.88,90.2,1,4.95,49.31
2024-04-07 05:00:00+07:00,871.49,88.68,1,5.6,44.93
2024-04-07 06:00:00+07:00,874.88,88.73,1,6.33,40.48
2024-04-07 07:00:00+07:00,875.72,90.58,1,6.11,41.78
2024-04-07 08:00:00+07:00,878.53,93,1,6.25,40.95
2024-04-07 09:00:00+07:00,880.05,95.19,1,6.17,41.42
2024-04-07 10:00:00+07:00,881.69,99.52,1,5.78,43.79
2024-04-07 12:00:00+07:00,882.86,108.74,1,4.73,50.88
2024-04-07 13:00:00+07:00,884.17,110.66,1,4.82,50.23
2024-04-07 14:00:00+07:00,885.07,108.63,1,5.27,47.1
2024-04-07 15:00:00+07:00,885.83,108.06,1,5.53,45.38
2024-04-07 16:00:00+07:00,883.15,107.37,1,4.97,49.16
2024-04-07 17:00:00+07:00,881.03,106.28,1,4.61,51.76
2024-04-07 18:00:00+07:00,877,104.22,1,4,56.47
2024-04-07 19:00:00+07:00,876.08,100.48,1,4.35,53.72
2024-04-07 20:00:00+07:00,876.71,98.71,1,4.77,50.59
2024-04-07 21:00:00+07:00,874.83,96.34,1,4.78,50.52
2024-04-07 22:00:00+07:00,871.97,93.44,1,4.72,50.95
2024-04-07 23:00:00+07:00,871.6,93.01,1,4.73,50.88
2024-04-08 00:00:00+07:00,870.79,94.19,1,4.34,53.79
2024-04-08 01:00:00+07:00,871.76,94.34,1,4.51,52.5
2024-04-08 02:00:00+07:00,871.75,95.69,1,4.26,54.41
2024-04-08 03:00:00+07:00,871.74,96.21,1,4.16,55.2
2024-04-08 04:00:00+07:00,873.98,98.01,1,4.31,54.03
2024-04-08 05:00:00+07:00,873.64,99.61,1,3.98,56.63
2024-04-08 06:00:00+07:00,873.42,99.38,1,3.97,56.71
2024-04-08 07:00:00+07:00,874.74,101.94,1,3.85,57.69
2024-04-08 08:00:00+07:00,880.75,103.74,1,4.89,49.73
2024-04-08 09:00:00+07:00,883.34,107.02,1,5.05,48.61
2024-04-08 10:00:00+07:00,882.06,107.2,1,4.73,50.88
2024-04-08 11:00:00+07:00,885.66,110.07,1,5.24,47.3
2024-04-08 12:00:00+07:00,885.92,112.58,1,5.04,48.68
2024-04-08 13:00:00+07:00,884.2,112.96,1,4.6,51.83
2024-04-08 14:00:00+07:00,887.62,110.63,1,5.67,44.49
2024-04-08 15:00:00+07:00,882.33,111.22,1,4.34,53.79
2024-04-08 17:00:00+07:00,879.94,115.52,1,3.46,61
2024-04-08 18:00:00+07:00,873.46,113.66,1,2.34,71.58
2024-04-08 19:00:00+07:00,873.26,113.68,1,2.3,72
2024-04-08 20:00:00+07:00,873.86,113.55,1,2.42,70.77
2024-04-08 21:00:00+07:00,874.32,106.08,1,3.22,63.13
2024-04-08 22:00:00+07:00,875.76,102.21,1,4.02,56.31
2024-04-08 23:00:00+07:00,876.57,101.48,1,4.3,54.1
2024-04-09 00:00:00+07:00,874.86,101.64,1,3.92,57.12
2024-04-09 01:00:00+07:00,874.95,100.29,1,4.14,55.35
2024-04-09 02:00:00+07:00,875.26,99.74,1,4.29,54.18
2024-04-09 03:00:00+07:00,876.01,101.01,1,4.25,54.49
2024-04-09 04:00:00+07:00,874.13,101.82,1,3.75,58.53
2024-04-09 05:00:00+07:00,874.43,102.46,1,3.71,58.86
2024-04-09 06:00:00+07:00,875.48,102.46,1,3.93,57.04
2024-04-09 07:00:00+07:00,877.86,103.72,1,4.25,54.49
2024-04-09 08:00:00+07:00,877.79,99.45,1,4.89,49.73
2024-04-09 09:00:00+07:00,879.35,98.16,1,5.46,45.84
2024-04-09 10:00:00+07:00,882.54,99.93,1,5.91,42.99
2024-04-09 11:00:00+07:00,883.13,103.9,1,5.43,46.04
2024-04-09 12:00:00+07:00,884.43,105.81,1,5.48,45.71
2024-04-09 13:00:00+07:00,884.97,107.99,1,5.32,46.77
2024-04-09 14:00:00+07:00,885.19,107.56,1,5.43,46.04
2024-04-09 15:00:00+07:00,884.33,104.98,1,5.57,45.13
2024-04-10 15:00:00+07:00,885.85,95.47,1,7.59,33.81
2024-04-10 16:00:00+07:00,879.73,99.52,1,5.32,46.77
2024-04-10 17:00:00+07:00,874.68,96.19,1,4.77,50.59
2024-04-10 18:00:00+07:00,869.06,95.12,1,3.84,57.78
2024-04-10 19:00:00+07:00,868.65,95.75,1,3.65,59.37
2024-04-10 20:00:00+07:00,868.65,98.64,1,3.18,63.49
2024-04-10 21:00:00+07:00,868.76,98.31,1,3.25,62.86
2024-04-10 22:00:00+07:00,868.47,96.92,1,3.42,61.35
2024-04-10 23:00:00+07:00,872.81,99.9,1,3.77,58.36
2024-04-11 00:00:00+07:00,874.05,106.89,1,3.08,64.4
2024-04-11 01:00:00+07:00,873.59,111.39,1,2.54,69.57
2024-04-11 02:00:00+07:00,874.44,111.09,1,2.72,67.8
2024-04-11 03:00:00+07:00,874.68,113.79,1,2.55,69.47
2024-04-11 04:00:00+07:00,873.7,115.78,1,2.24,72.61
2024-04-11 05:00:00+07:00,873.92,115.98,1,2.27,72.3
2024-04-11 06:00:00+07:00,869.94,112.93,1,1.79,77.44
2024-04-11 07:00:00+07:00,863.17,106.53,1,1.3,83.05
2024-04-11 08:00:00+07:00,863.48,102.84,1,1.75,77.88
2024-04-11 09:00:00+07:00,863.18,97.21,1,2.49,70.07
2024-04-11 10:00:00+07:00,857.31,95.03,1,1.99,75.26
2024-04-11 11:00:00+07:00,861.4,101.88,1,1.57,79.91
2024-04-11 12:00:00+07:00,862.62,105.65,1,1.31,82.93
2024-04-11 13:00:00+07:00,863.28,104.61,1,1.52,80.48
2024-04-11 14:00:00+07:00,863.3,103.14,1,1.69,78.55
2024-04-11 15:00:00+07:00,874.63,113.23,1,2.58,69.17
2024-04-11 16:00:00+07:00,875.25,111.15,1,2.87,66.37
2024-04-11 17:00:00+07:00,870.79,107.31,1,2.43,70.67
2024-04-11 18:00:00+07:00,869.19,105.27,1,2.38,71.18
2024-04-11 19:00:00+07:00,869.11,104.57,1,2.45,70.47
2024-04-11 20:00:00+07:00,868.27,103.74,1,2.4,70.97
2024-04-11 21:00:00+07:00,868.43,104.71,1,2.31,71.89
2024-04-11 22:00:00+07:00,869.52,107.41,1,2.2,73.03
2024-04-11 23:00:00+07:00,869.3,110.35,1,1.88,76.45
2024-04-12 00:00:00+07:00,872.26,112.22,1,2.23,72.72
2024-04-12 01:00:00+07:00,872.09,114.33,1,2.05,74.61
2024-04-12 02:00:00+07:00,872.42,115.02,1,2.06,74.51
2024-04-12 03:00:00+07:00,870.03,113.58,1,1.76,77.77
2024-04-12 04:00:00+07:00,872.13,112.93,1,2.16,73.45
2024-04-12 05:00:00+07:00,871.75,112.64,1,2.11,73.98
2024-04-12 06:00:00+07:00,872.56,110.65,1,2.42,70.77
2024-04-12 07:00:00+07:00,872.95,111.02,1,2.46,70.37
2024-04-12 08:00:00+07:00,875.21,110.58,1,2.92,65.89
2024-04-12 09:00:00+07:00,878.5,109.95,1,3.64,59.45
2024-04-12 10:00:00+07:00,882.79,104.9,1,5.21,47.51
2024-04-12 12:00:00+07:00,885.36,101.92,1,6.29,40.72
2024-04-12 13:00:00+07:00,885.19,102.55,1,6.15,41.54
2024-04-12 14:00:00+07:00,884.94,103.46,1,5.94,42.8
2024-04-12 15:00:00+07:00,886.44,101.53,1,6.63,38.78
2024-04-12 16:00:00+07:00,881.86,105.84,1,4.86,49.94
2024-04-12 17:00:00+07:00,877.14,107.48,1,3.62,59.62
2024-04-12 18:00:00+07:00,875.74,105.68,1,3.55,60.22
2024-04-12 19:00:00+07:00,873.98,105.57,1,3.22,63.13
2024-04-12 20:00:00+07:00,870.87,103.47,1,2.89,66.18
2024-04-12 21:00:00+07:00,870.62,101.43,1,3.13,63.95
2024-04-12 22:00:00+07:00,871.55,102.18,1,3.19,63.4
2024-04-12 23:00:00+07:00,872.74,106.18,1,2.91,65.99
2024-04-13 00:00:00+07:00,873.59,108.54,1,2.81,66.94
2024-04-13 01:00:00+07:00,874.01,109.56,1,2.79,67.13
2024-04-13 02:00:00+07:00,873.95,110.95,1,2.64,68.58
2024-04-13 03:00:00+07:00,871.47,111.96,1,2.12,73.87
2024-04-13 04:00:00+07:00,869.49,111.08,1,1.85,76.78
2024-04-13 05:00:00+07:00,870.35,110.74,1,2.03,74.83
2024-04-13 06:00:00+07:00,869.85,112.26,1,1.82,77.11
2024-04-13 07:00:00+07:00,870.57,115.11,1,1.75,77.88
2024-04-13 08:00:00+07:00,871.65,118.84,1,1.75,77.88
2024-04-13 09:00:00+07:00,872.46,120.98,1,1.81,77.22
2024-04-13 10:00:00+07:00,874.81,121.5,1,2.19,73.14
2024-04-13 11:00:00+07:00,877.14,120.64,1,2.63,68.68
2024-04-13 12:00:00+07:00,879.28,120.78,1,3.04,64.77
2024-04-13 13:00:00+07:00,881.87,120.53,1,3.57,60.05
2024-04-13 14:00:00+07:00,882.05,118.87,1,3.69,59.03
2024-04-13 15:00:00+07:00,881.9,112.98,1,4.08,55.83
2024-04-13 16:00:00+07:00,878.24,108.37,1,3.75,58.53
2024-04-13 17:00:00+07:00,877.7,109.07,1,3.56,60.14
2024-04-13 18:00:00+07:00,874.96,110.56,1,2.87,66.37
2024-04-13 19:00:00+07:00,875.27,110.79,1,2.91,65.99
2024-04-13 20:00:00+07:00,875.92,110.06,1,3.1,64.22
2024-04-13 21:00:00+07:00,874.09,110.59,1,2.7,68
2024-04-13 22:00:00+07:00,874.23,106.05,1,3.21,63.22
2024-04-13 23:00:00+07:00,871.3,105.75,1,2.69,68.09
2024-04-14 00:00:00+07:00,871.2,107.11,1,2.52,69.77
2024-04-14 01:00:00+07:00,870.05,107.69,1,2.26,72.41
2024-04-14 02:00:00+07:00,869.17,108.92,1,1.99,75.26
2024-04-14 03:00:00+07:00,869.94,113.76,1,1.73,78.1
2024-04-14 04:00:00+07:00,870.86,114.33,1,1.85,76.78
2024-04-14 05:00:00+07:00,870.77,113.88,1,1.86,76.67
2024-04-14 06:00:00+07:00,871.72,115.57,1,1.91,76.12
2024-04-14 07:00:00+07:00,873.54,115.74,1,2.22,72.82
2024-04-14 08:00:00+07:00,874.52,115.5,1,2.41,70.87
2024-04-14 09:00:00+07:00,875.53,114.65,1,2.65,68.48
2024-04-14 10:00:00+07:00,876.31,114.89,1,2.78,67.22
2024-04-14 11:00:00+07:00,878.98,115.39,1,3.27,62.68
2024-04-14 12:00:00+07:00,878.8,116.49,1,3.16,63.67
2024-04-14 13:00:00+07:00,880.15,117.59,1,3.37,61.79
2024-04-14 14:00:00+07:00,880.19,116.64,1,3.43,61.26
2024-04-14 15:00:00+07:00,880.6,117.28,1,3.48,60.83
2024-04-14 16:00:00+07:00,877.34,117.38,1,2.82,66.84
2024-04-14 17:00:00+07:00,876.19,113.19,1,2.88,66.27
2024-04-14 18:00:00+07:00,873.14,111.15,1,2.48,70.17
2024-04-14 19:00:00+07:00,873.76,111.59,1,2.55,69.47
2024-04-14 20:00:00+07:00,872.73,110.06,1,2.5,69.97
2024-04-14 21:00:00+07:00,873.32,109.84,1,2.63,68.68
2024-04-14 22:00:00+07:00,872.56,110.08,1,2.47,70.27
2024-04-14 23:00:00+07:00,875.08,111.32,1,2.82,66.84
2024-04-15 00:00:00+07:00,874.83,109.09,1,2.99,65.24
2024-04-15 01:00:00+07:00,876.47,110.32,1,3.19,63.4
2024-04-15 02:00:00+07:00,874.51,109.35,1,2.9,66.08
2024-04-15 03:00:00+07:00,873.63,111.11,1,2.57,69.27
2024-04-15 04:00:00+07:00,872.89,112.72,1,2.31,71.89
2024-04-15 05:00:00+07:00,873.68,112.07,1,2.5,69.97
2024-04-15 06:00:00+07:00,875.72,109.1,1,3.16,63.67
2024-04-15 07:00:00+07:00,875.74,105.31,1,3.6,59.79
2024-04-15 08:00:00+07:00,876.89,103.6,1,4.06,55.99
2024-04-15 09:00:00+07:00,877.44,103.15,1,4.24,54.57
2024-04-15 10:00:00+07:00,878.47,103.03,1,4.48,52.73
2024-04-15 11:00:00+07:00,880.73,107.34,1,4.41,53.26
2024-04-15 12:00:00+07:00,880.82,110.32,1,4.1,55.67
2024-04-15 13:00:00+07:00,882.65,114.99,1,4.08,55.83
2024-04-15 14:00:00+07:00,884.02,114.51,1,4.42,53.18
2024-04-15 15:00:00+07:00,884.37,118.68,1,4.21,54.8
2024-04-15 16:00:00+07:00,880.78,120.2,1,3.36,61.88
2024-04-15 17:00:00+07:00,879.17,117.54,1,3.17,63.58
2024-04-15 18:00:00+07:00,873.73,114.51,1,2.33,71.69
2024-04-15 19:00:00+07:00,873.2,111.85,1,2.43,70.67
2024-04-15 20:00:00+07:00,874.8,113.39,1,2.6,68.97
2024-04-15 21:00:00+07:00,874.23,111.2,1,2.67,68.29
2024-04-15 22:00:00+07:00,873.38,108.12,1,2.81,66.94
2024-04-15 23:00:00+07:00,872.7,107.28,1,2.78,67.22
2024-04-16 00:00:00+07:00,874.59,108.7,1,2.98,65.33
2024-04-16 01:00:00+07:00,874.19,111.19,1,2.67,68.29
2024-04-16 02:00:00+07:00,874.17,110.84,1,2.7,68
2024-04-16 03:00:00+07:00,875.61,111.12,1,2.94,65.7
2024-04-16 04:00:00+07:00,873.66,110.78,1,2.61,68.88
2024-04-16 05:00:00+07:00,873.32,110.55,1,2.56,69.37
2024-04-16 06:00:00+07:00,876.16,111.46,1,3.02,64.96
2024-04-16 07:00:00+07:00,878.15,110.32,1,3.53,60.39
2024-04-16 08:00:00+07:00,877.86,110.93,1,3.41,61.44
2024-04-16 09:00:00+07:00,880.26,114.06,1,3.63,59.54
2024-04-16 10:00:00+07:00,880.04,118.07,1,3.32,62.23
2024-04-16 11:00:00+07:00,879.51,120.2,1,3.11,64.13
2024-04-16 12:00:00+07:00,876.87,120.67,1,2.58,69.17
2024-04-16 13:00:00+07:00,875.69,119.43,1,2.42,70.77
2024-04-16 14:00:00+07:00,874.82,119.22,1,2.27,72.3
2024-04-16 15:00:00+07:00,875.06,118.94,1,2.32,71.79
2024-04-16 16:00:00+07:00,874.7,117.94,1,2.3,72
2024-04-16 17:00:00+07:00,873.07,115.39,1,2.15,73.55
2024-04-16 18:00:00+07:00,872.06,111.74,1,2.24,72.61
2024-04-16 19:00:00+07:00,871.92,110.5,1,2.32,71.79
2024-04-16 20:00:00+07:00,871.94,111.73,1,2.22,72.82
2024-04-16 21:00:00+07:00,872.68,112.13,1,2.31,71.89
2024-04-16 22:00:00+07:00,872.12,109.18,1,2.48,70.17
2024-04-16 23:00:00+07:00,872.16,107.14,1,2.69,68.09
2024-04-17 00:00:00+07:00,871.27,106.89,1,2.56,69.37
2024-04-17 01:00:00+07:00,871.2,108.08,1,2.42,70.77
2024-04-17 02:00:00+07:00,871.62,107.78,1,2.53,69.67
2024-04-17 03:00:00+07:00,868.16,108.39,1,1.88,76.45
2024-04-17 04:00:00+07:00,870.09,108.33,1,2.2,73.03
2024-04-17 05:00:00+07:00,870.99,108.8,1,2.31,71.89
2024-04-17 06:00:00+07:00,871.23,107.78,1,2.46,70.37
2024-04-17 07:00:00+07:00,872.57,112.57,1,2.26,72.41
2024-04-17 08:00:00+07:00,872.45,118.68,1,1.88,76.45
2024-04-17 09:00:00+07:00,875.24,119.71,1,2.32,71.79
2024-04-17 10:00:00+07:00,877.88,118.96,1,2.84,66.65
2024-04-17 11:00:00+07:00,879.68,120.15,1,3.14,63.85
2024-04-17 12:00:00+07:00,878.5,121.6,1,2.86,66.46
2024-04-17 13:00:00+07:00,879.87,120.45,1,3.17,63.58
2024-04-17 14:00:00+07:00,878.49,120.53,1,2.89,66.18
2024-04-17 15:00:00+07:00,877.7,119.73,1,2.77,67.32
2024-04-17 16:00:00+07:00,875.93,118.19,1,2.51,69.87
2024-04-17 17:00:00+07:00,874.63,115.43,1,2.43,70.67
2024-04-17 18:00:00+07:00,874.97,112.14,1,2.73,67.71
2024-04-17 19:00:00+07:00,874.52,110.56,1,2.79,67.13
